message,severity,attributes,tags,timestamp
[17:43:40] [startup]: Loading commands...,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:40.561322047Z
[17:43:40] [startup]: ✅ Web Server running on 0.0.0.0:8080,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:40.561325340Z
[17:43:40] [startup]: Health endpoint: http://localhost:8080/health,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:40.563256434Z
[17:43:40] [startup]: Ready endpoint: http://localhost:8080/ready,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:40.563264809Z
[17:43:40] [startup]: Commands loaded: 98,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:40.733915235Z
[17:43:40] [startup]: Loading handlers...,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:40.733919097Z
[dotenv@17.3.1] injecting env (0) from .env -- tip: ⚙️  override existing env vars with { override: true },info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:40.760477195Z
[17:43:40] [startup]: Handlers loaded,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:40.774852164Z
[17:43:40] [startup]: Logging into Discord...,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:40.774857409Z
[17:43:41] [startup]: Ready! Logged in as 𝑮𝒐𝒋𝒐#6452,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:41.606693962Z
[17:43:41] [startup]: Serving 2 guild(s),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:41.606702242Z
[17:43:41] [startup]: Loaded 98 commands,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:41.606707020Z
"[17:43:41] [startup]: Reaction role reconciliation: scanned 0, removed 0, errors 0",info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:41.606710942Z
[17:43:41] [startup]: Discord login successful,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:41.606719026Z
[17:43:41] [startup]: Registering slash commands...,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:41.606723277Z
[17:43:42] [startup]: Slash commands registration complete,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:42.628096140Z
"[17:43:42] [startup]: ONLINE ✅ | 98 commands loaded | 31 buttons, 2 menus, 8 modals | Database: Connected (persistent data enabled)",info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:43:42.628101788Z
[17:44:49] [[33mwarn[39m]: Primary model (gemini-3.1-flash-lite-preview) failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite-preview:generateContent: [503 Service Unavailable] This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.. Starting fallback sequence...,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.305368955Z
"[17:44:49] [[33mwarn[39m]: Fallback model gemini-3-flash failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-3-flash:generateContent: [404 Not Found] models/gemini-3-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.. Trying next...",info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.305373621Z
"[17:44:50] [[33mwarn[39m]: Fallback model gemini-2.0-flash-lite-preview-02-05 failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash-lite-preview-02-05:generateContent: [404 Not Found] models/gemini-2.0-flash-lite-preview-02-05 is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.. Trying next...",info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.305378287Z
"[17:44:50] [[33mwarn[39m]: Fallback model gemini-2.0-flash failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent: [429 Too Many Requests] You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. ",info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.305383239Z
"* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash",info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.305388733Z
"* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash",info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.306824327Z
"* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash",info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.306828963Z
"Please retry in 9.916891289s. [{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]},{""@type"":""type.googleapis.com/google.rpc.QuotaFailure"",""violations"":[{""quotaMetric"":""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count"",""quotaId"":""GenerateContentInputTokensPerModelPerMinute-FreeTier"",""quotaDimensions"":{""location"":""global"",""model"":""gemini-2.0-flash""}},{""quotaMetric"":""generativelanguage.googleapis.com/generate_content_free_tier_requests"",""quotaId"":""GenerateRequestsPerMinutePerProjectPerModel-FreeTier"",""quotaDimensions"":{""location"":""global"",""model"":""gemini-2.0-flash""}},{""quotaMetric"":""generativelanguage.googleapis.com/generate_content_free_tier_requests"",""quotaId"":""GenerateRequestsPerDayPerProjectPerModel-FreeTier"",""quotaDimensions"":{""location"":""global"",""model"":""gemini-2.0-flash""}}]},{""@type"":""type.googleapis.com/google.rpc.RetryInfo"",""retryDelay"":""9s""}]. Trying next...",info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.306832964Z
"[17:44:50] [[33mwarn[39m]: Fallback model gemini-1.5-flash failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-1.5-flash:generateContent: [404 Not Found] models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.. Trying next...",info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.306835862Z
"[17:44:50] [[33mwarn[39m]: Fallback model claude-3-5-sonnet-latest failed: 400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011Ca45a69UtP8UyBBagNrSD""}. Trying next...",info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.306838615Z
"[17:44:50] [[33mwarn[39m]: Fallback model claude-3-5-haiku-latest failed: 400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011Ca45a8EzKAxQiF6Ud5cat""}. Trying next...",info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.309106110Z
"The model 'claude-3-5-haiku-latest' is deprecated and will reach end-of-life on February 19th, 2026",error,"{""level"":""error""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.309109310Z
"[17:44:50] [[33mwarn[39m]: Fallback model claude-3-haiku-20240307 failed: 400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011Ca45a8mjgeA83uFh21ak7""}. Trying next...",info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.309114596Z
Please migrate to a newer model. Visit https://docs.anthropic.com/en/docs/resources/model-deprecations for more information.,error,"{""level"":""error""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.309114726Z
[17:44:50] [[31merror[39m]: AI generation error: All AI models are currently overwhelmed or failing.,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""4a44122d-3552-4e10-82f8-c6e21bbc3f67"",""replica"":""616bca1d-3dae-428e-b6f0-05d7825fabfb""}",2026-04-14T17:44:52.309119619Z
